!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,Total season transpiration,Total season soil evaporation
!,text,text,text,text,text,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCM_S,ESCM_S
*,,"MACH0069_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230066,-1.6779,37.2999,"Maize",990003,"SHORT SEASON",1998-02-14,1998-03-16,2621,,1998-09-12,2,90,"Furrow, mm",2,3,0,0,3795,,"","145271197e035b3cc5552833c78a4119a56060f6e9dd3fec28f335b423fac0aa","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","cfa708d391947bd5267be00c944d35b0fa49ce3b9005f4feed496dae3f048796","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0070_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230066,-1.6779,37.2999,"Maize",990003,"SHORT SEASON",1998-02-14,1998-03-16,845,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,113,,"","7865f0df2eca2d36ee7e879bb1b3af563af78d924f307cb4071429fbdd51a83e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","cfa708d391947bd5267be00c944d35b0fa49ce3b9005f4feed496dae3f048796","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0072_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0248085,-1.6280,37.2991,"Maize",990003,"SHORT SEASON",1998-02-14,1998-03-16,760,,1998-09-12,2,90,"Furrow, mm",2,5,0,0,,,"","32929cc6bcc445ca2bad0c8837ab134cb9dfac25de8f261a72cbb9851c5569b3","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","3708c4691a6076efbc79583af7d39cb939310c9b1dca058b0f2e89a7f5906bda","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0073_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0248085,-1.6280,37.2991,"Maize",990003,"SHORT SEASON",1998-02-14,1998-03-16,3862,,1998-09-12,2,90,"Furrow, mm",2,3,0,0,4328,,"","3d97c22697999bf9af397ff987f54d3b1f0faa4128d7e75f83fe861e744fe28d","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","3708c4691a6076efbc79583af7d39cb939310c9b1dca058b0f2e89a7f5906bda","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0075_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230097,-1.6653,37.3002,"Maize",990003,"SHORT SEASON",1998-02-14,1998-03-16,5379,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,2696,,"","5747c89cdd654784c2b5f37d2d186f5b4308f477da296f8c9a2d315927c58ea1","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","50ebae12d2b556e6d8efff7fecf7e698792a50ad34e2d33e51df546918e3174d","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0078_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230107,-1.6706,37.2908,"Maize",990003,"SHORT SEASON",1998-02-14,1998-03-16,2207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4352,,"","0be3efa59e3fbbef37381bee03322f1328330a1db6a02f7749d10f0ed295efa5","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7f9d9b03ade5d4007a4dfc342aad2bf52f8cf866d4a7bd03f69e2c06e1e203c3","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0081_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0080076,-1.6435,37.2764,"Maize",990003,"SHORT SEASON",1998-02-14,1998-03-16,6207,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4524,,"","cae2ae6a93f3f907077cd6713c8735346810ad253e723bf4d9cbc653c79e87ab","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","7bc66d19efa195035d33cde454b863b8f2fcc224487d31c9d997d827cdc1b509","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0086_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230076,-1.6586,37.2797,"Maize",990003,"SHORT SEASON",1998-02-14,1998-03-16,3241,,1998-09-12,2,90,"Furrow, mm",2,0,0,0,4167,,"","b2089c5aab1718f7935970c3df6f2cedaf8fde8d4cb20b4e34a07640e4344f9e","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","bbee8db7ca7669fb1499769a3a8e07e1ef9a3f307833d2dea3fb74b6812a0aed","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0088_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230066,-1.6779,37.2999,"Maize",990003,"SHORT SEASON",1998-02-14,1998-03-16,710,,1998-09-12,2,90,"Furrow, mm",2,7,0,0,60,,"","fcd21bb199d49e6977a0f948092b824dd235da5b0dd3fd36ba65105ad70935a8","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","cfa708d391947bd5267be00c944d35b0fa49ce3b9005f4feed496dae3f048796","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0090_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230066,-1.6779,37.2999,"Maize",990003,"SHORT SEASON",1998-09-12,1998-10-12,553,,1999-02-14,2,90,"Furrow, mm",2,8,0,0,317,,"","eb139763e832c0ef15a8948179063194e35d3e02f9ab3397d14235ab9a494ddb","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","cfa708d391947bd5267be00c944d35b0fa49ce3b9005f4feed496dae3f048796","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0092_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK14,TOA0230066,-1.6779,37.2999,"Maize",990003,"SHORT SEASON",1998-09-12,1998-10-12,98,,1999-02-14,2,90,"Furrow, mm",2,8,0,0,317,,"","9347576a0426324c4594cdc736b2bcc709047e900fc2424ec8e2099e3b640415","c84778258e10f3713823cf81e819af9b0d21400ffcaa708ce095ed9a20b5617d","cfa708d391947bd5267be00c944d35b0fa49ce3b9005f4feed496dae3f048796","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0255_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235085,-1.3179,37.5142,"Maize",990003,"SHORT SEASON",1999-03-16,1999-04-15,1000,,1999-09-12,2,90,"Furrow, mm",2,5,0,0,,,"","1998247f26a7ccf9ba54d8683d78a3788ab22fae4b8aeaf3db225ddcf4414afe","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","1d8ce5a38b334f587a4684088dabd566d9df895b4163d40fc603e332b2123f13","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
*,,"MACH0256_1","MACHAKOS-1----FIELD","","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235085,-1.3179,37.5142,"Maize",990003,"SHORT SEASON",1999-03-16,1999-04-15,227,,1999-09-12,2,90,"Furrow, mm",2,5,0,0,10,,"","58876575fcbaf2ff66ebadcaf713f16b24e74435e016dccb5c5a68caf5081f76","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","1d8ce5a38b334f587a4684088dabd566d9df895b4163d40fc603e332b2123f13","cd93ab5283821b1494915c3c9e1b726e7e1170f395539e1529d4a77c62c7bb26","","",DSSAT
